,0
2009-11,94.51050160823429
2009-12,96.72452786798273
2010-1,99.04661328404386
2010-2,101.20419712859426
2010-3,104.08261890710165
2010-4,103.96412552796674
2010-5,105.28863324944979
2010-6,105.06038195108314
2010-7,110.06120600133133
2010-8,109.78713618274875
2010-9,112.24989475291424
2010-10,112.8188062354742
2010-11,114.58861181118876
2010-12,114.97077812607989
2011-1,119.33370274690611
2011-2,123.92556127457664
2011-3,125.33419911049297
2011-4,127.95386996348537
2011-5,132.35007083496126
2011-6,133.89165192133356
2011-7,137.27996446834075
2011-8,130.72169037848622
2011-9,129.4729574695736
2011-10,129.6153511596215
2011-11,127.49581603664444
2011-12,126.25952840909352
2012-1,135.31236218031546
2012-2,129.88015791194275
2012-3,134.9571944468525
2012-4,139.478858081047
2012-5,142.19350270624074
2012-6,141.04586422546006
2012-7,139.12259080306168
2012-8,142.86645991042516
2012-9,146.88313800664704
2012-10,153.17964543402712
2012-11,154.2573593791525
2012-12,155.21491652168135
2013-1,158.24652675011976
2013-2,165.17006916561095
2013-3,167.53981637735538
2013-4,165.8888272259334
2013-5,163.3508514453861
2013-6,163.3808377939452
2013-7,165.11360414734008
2013-8,164.05222327761442
2013-9,166.82976351839852
2013-10,166.69520047824543
2013-11,167.00733653441725
2013-12,163.95470287431263
2014-1,165.88190225996692
2014-2,166.27373076207783
2014-3,163.55626441018316
2014-4,163.25409898744638
2014-5,164.48236159466006
2014-6,167.00548925898747
2014-7,172.31749217613827
2014-8,173.9593726967631
2014-9,175.6407015345291
2014-10,176.00487652959285
2014-11,181.2689131687629
2014-12,182.796222577724
2015-1,185.42155777862118
2015-2,191.21360245418333
2015-3,191.77989977511763
2015-4,191.148927676447
2015-5,194.10947567055698
2015-6,194.4119627787771
2015-7,197.16484767042843
2015-8,196.92833606094723
2015-9,204.7412944700941
2015-10,202.1421185667664
2015-11,193.54515743031436
2015-12,186.12340619432914
2016-1,182.05317659305373
2016-2,177.0156536688982
2016-3,175.74028108939478
2016-4,176.26945511776339
2016-5,176.90606496636795
2016-6,182.92759843388671
2016-7,181.431374334622
2016-8,187.10378988808665
2016-9,191.8264613766492
2016-10,197.1354972634459
2016-11,197.86174660798383
2016-12,195.51559176588114
2017-1,192.85280882366348
2017-2,198.66955307552803
2017-3,207.09540611338952
2017-4,213.25175966213678
2017-5,215.78377817485492
2017-6,212.74585259913158
2017-7,210.78810271678697
2017-8,215.54390586295648
2017-9,218.3920597137031
2017-10,218.65964990617974
2017-11,225.05897556321938
2017-12,225.03155983318428
2018-1,231.7766849475624
2018-2,235.37418422409618
2018-3,238.2973916970504
2018-4,246.87683501443328
2018-5,247.64882132505952
2018-6,249.5509128387023
2018-7,256.22432000002374
2018-8,257.3321554489025
2018-9,246.14920650061867
2018-10,235.8377675646911
2018-11,241.56091607015156
2018-12,226.21466051202754
2019-1,232.10332311159388
2019-2,237.99432616418918
2019-3,238.46942249662195
2019-4,242.75652384855212
2019-5,250.47829388740448
2019-6,251.33988226300775
2019-7,254.0564354251237
2019-8,254.50255890485832
2019-9,240.961612233173
2019-10,237.36725759557206
2019-11,244.25797705309432
2019-12,236.49790502562578
2020-1,244.12241297623817
2020-2,236.93666401882098
2020-3,242.39369268767982
2020-4,243.01423850971196
2020-5,247.62819642507802
2020-6,243.94374213415895
2020-7,243.96469856256937
2020-8,240.88578044536243
2020-9,243.31931203002014
2020-10,239.74226419003725
2020-11,237.90655707337143
2020-12,241.6170674826037
2021-1,239.2915961395499
2021-2,242.12307098153482
2021-3,244.73173113293066
2021-4,246.76285850777697
2021-5,245.9351302080132
2021-6,249.9136313755943
2021-7,248.5947270615998
2021-8,247.7337600000799
2021-9,253.00045409722097
2021-10,250.5651808466409
2021-11,248.55930991570366
2021-12,248.2294699833494
2022-1,247.1731554078733
2022-2,244.24511556954025
2022-3,234.66306620355084
2022-4,243.18388780074906
2022-5,241.69980378924868
2022-6,240.03140172516518
2022-7,235.46930070664817
2022-8,233.1790024546826
2022-9,230.57759779148293
2022-10,223.96649032540856
2022-11,213.51124361146248
2022-12,214.0434132048041
2023-1,213.40031352552268
2023-2,219.95606826386123
2023-3,219.72199512641137
2023-4,217.95963572326662
2023-5,216.51723677094122
2023-6,217.4195713891732
2023-7,214.05231813011903
2023-8,212.43125505914583
2023-9,205.61833152287056
2023-10,196.91385737891437
2023-11,198.03478251491114
2023-12,190.66086495581652
2024-1,194.65271275861213
2024-2,186.32187974734887
2024-3,194.04692753143485
2024-4,194.44700816621156
2024-5,193.73005063375183
2024-6,185.12350984623117
2024-7,184.4820535934658
2024-8,181.90235670300459
2024-9,178.71226807624592
2024-10,182.03272993768172
2024-11,182.4445120746983
2024-12,179.2851248164678
2025-1,179.27947168217656
2025-2,180.78199767488206
2025-3,179.5455862141174
2025-4,181.30101752118867
2025-5,181.12662985123282
2025-6,179.20955236408375
2025-7,179.7099940085592
2025-8,179.2707953913238
2025-9,183.75355145686035
2025-10,184.19310843410798
2025-11,188.11226482670196
2025-12,187.9933262419815
2026-1,192.7595726400715
2026-2,100.0
2026-3,100.0
2026-4,100.0
2026-5,100.0
2026-6,100.0
2026-7,100.0
2026-8,100.0
2026-9,100.0
2026-10,100.0
2026-11,100.0
2026-12,100.0
2027-1,100.0
2027-2,100.0
2027-3,100.0
2027-4,100.0
2027-5,100.0
2027-6,100.0
2027-7,100.0
2027-8,100.0
2027-9,100.0
2027-10,100.0
2027-11,100.0
2027-12,100.0
