,0
2017-7,230.79067545511714
2017-8,232.55899398456603
2017-9,232.03078484419532
2017-10,230.46782771080933
2017-11,236.0275972792213
2017-12,237.73474941387667
2018-1,240.40199906420742
2018-2,245.20612529410778
2018-3,248.98945389636742
2018-4,254.92553607568897
2018-5,253.56553187508655
2018-6,259.28405106061973
2018-7,267.3689111188
2018-8,264.495721545017
2018-9,256.6426997798535
2018-10,262.8732992742824
2018-11,242.09446355618493
2018-12,237.3183924958802
2019-1,245.43627190112386
2019-2,249.92245571450263
2019-3,252.4253292088046
2019-4,259.822123822872
2019-5,266.6436958912556
2019-6,265.83118134478286
2019-7,267.2865868889201
2019-8,274.185921100427
2019-9,257.41653613945493
2019-10,259.07191639227756
2019-11,263.50231988431835
2019-12,248.56432977891947
2020-1,254.95153679709784
2020-2,247.55605835053777
2020-3,256.0356273551962
2020-4,250.2689380285097
2020-5,258.6439173970879
2020-6,253.85738491397927
2020-7,255.64174225562942
2020-8,247.60148179567696
2020-9,256.45572580192584
2020-10,254.50130646258424
2020-11,248.27014423434042
2020-12,251.98255160456307
2021-1,252.05601560202626
2021-2,250.72075550484763
2021-3,255.7456509666915
2021-4,257.49489389849515
2021-5,255.36473980941904
2021-6,264.84635308290547
2021-7,262.42113003329774
2021-8,258.78307654418916
2021-9,261.3014050169167
2021-10,260.4813516995954
2021-11,256.9383532797859
2021-12,260.47667724776795
2022-1,251.4962125897914
2022-2,251.65159225854427
2022-3,249.20268198757162
2022-4,249.9761254480425
2022-5,250.89592336348653
2022-6,250.12831393992036
2022-7,240.27901209732372
2022-8,240.43492180429274
2022-9,230.4117468658275
2022-10,224.79157950080238
2022-11,217.92507461219063
2022-12,214.16496590385375
2023-1,222.99418980611185
2023-2,225.35977957602853
2023-3,227.6324019788729
2023-4,232.62883214937617
2023-5,219.7542162108279
2023-6,219.11914264551137
2023-7,210.08403461761654
2023-8,213.4966370695007
2023-9,202.6052122010065
2023-10,205.91884706790654
2023-11,198.45210145744247
2023-12,197.46425853406294
2024-1,188.8873143847274
2024-2,200.05438343496314
2024-3,196.86936383722326
2024-4,195.74723443085918
2024-5,100.0
2024-6,100.0
2024-7,100.0
2024-8,100.0
2024-9,100.0
2024-10,100.0
2024-11,100.0
2024-12,100.0
2025-1,100.0
2025-2,100.0
2025-3,100.0
2025-4,100.0
2025-5,100.0
2025-6,100.0
2025-7,100.0
2025-8,100.0
2025-9,100.0
2025-10,100.0
2025-11,100.0
2025-12,100.0
