,instr_date,final_address,time_adj_npsf,gfa,nfa,other_area,original_consid,consid,original_npsf,npsf,memo_no,MW_data_code,nat_instr,d_code,code_chinese,op_date,op_year,bldg_age,unit,floor,block,phase,est_name_en,est_name_ch,with_CPS
5886,2014-11-25,"PARKVIEW RISE(Block 7,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,7座(凌雲閣),大潭水塘道",19925.689508682997,1860,1466,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",33.0,30.749,22510,20974.761255115962,14121001170023,4257494,ASP,HRB,淺水灣/壽臣山,1988/12,1988,37,47,12.0,7,blank,HONG KONG PARKVIEW,陽明山莊,True
5889,2014-12-05,"PINE CREST,REPULSE BAY RD|松苑,淺水灣道",34023.24450758926,2250,1862,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",71.68,67.83040000000001,38496,36428.78625134265,15010201490010,4270116,ASP,HRB,淺水灣/壽臣山,1982/11,1982,43,B,1.0,blank,blank,blank,,True
5890,2014-12-11,"TWIN BROOK,REPULSE BAY RD|雙溪,淺水灣道",26797.24271815465,2700,2440,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",73.0,70.0082,29918,28691.885245901638,15010601910035,4271828,MEM-ASP,HRB,淺水灣/壽臣山,1974/04,1974,51,A,8.0,blank,blank,blank,,True
5891,2014-12-11,"TWIN BROOK,REPULSE BAY RD|雙溪,淺水灣道",27164.321942684215,2700,2440,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",74.0,70.9672,30328,29084.918032786885,15010601910067,4271829,MEM-ASP,HRB,淺水灣/壽臣山,1974/04,1974,51,A,17.0,blank,blank,blank,,True
5892,2014-12-29,"COUNTRY VILLA(Block 1),SHOUSON HILL RD|翠谷別墅1座,壽山村道",22291.155614864987,0,1177,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",30.7,28.0917,26083,23867.204757858963,15011402480054,4277054,ASP,HRB,淺水灣/壽臣山,1964/05,1964,61,1A,0.0,1,blank,COUNTRY VILLA,翠谷別墅,True
5893,2015-01-23,"37 REPULSE BAY RD(Block 2),REPULSE BAY RD|淺水灣道 37號2座,淺水灣道",23880.784651645157,1635,1236,"{'bay_window': '32', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",34.5,31.7087,27913,25654.288025889968,15013000480010,4288257,ASP,HRB,淺水灣/壽臣山,1994/02,1994,31,A,1.0,2,blank,37 REPULSE BAY RD,淺水灣道 37號,True
5895,2015-02-03,"PARKVIEW TERR(Block 11,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,11座(涵碧苑),大潭水塘道",20366.581810924337,2490,2049,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",48.0,45.6574,23426,22282.772083943386,15022401160121,4303846,ASP,HRB,淺水灣/壽臣山,1988/08,1988,37,67,17.0,11,blank,HONG KONG PARKVIEW,陽明山莊,True
5896,2015-02-03,"GRAND GARDEN(Block 2),SOUTH BAY RD|華景園2座,南灣道",20984.06505738319,1820,1395,"{'bay_window': '46', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",34.5,32.0269,24731,22958.351254480283,15022600520347,4306024,ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,A,13.0,2,blank,GRAND GARDEN,華景園,True
5899,2015-02-06,"GRAND GARDEN(Block 3),SOUTH BAY RD|華景園3座,南灣道",21920.366331628058,1657,1217,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",31.8,29.187,26130,23982.744453574363,15030602600015,4312026,PRO-ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,B,24.0,3,blank,GRAND GARDEN,華景園,True
5901,2015-02-27,"GRAND GARDEN(Block 3),SOUTH BAY RD|華景園3座,南灣道",18299.70083773415,1657,1274,"{'bay_window': '40', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",27.68,25.5073,21727,20021.428571428572,15030901370030,4312851,ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,A,7.0,3,blank,GRAND GARDEN,華景園,True
