0,1
,0.0
1997-1,100.0
1997-2,93.65382914728188
1997-3,104.66117475292312
1997-4,115.06353674077228
1997-5,102.95889290845037
1997-6,116.51267937983891
1997-7,107.70026089953386
1997-8,130.1198478525886
1997-9,118.81371150956367
1997-10,126.83162801183629
1997-11,125.95638170517378
1997-12,110.45651994507976
1998-1,101.25900532317328
1998-2,95.55324709681103
1998-3,86.97102823359599
1998-4,89.34590894910653
1998-5,86.1629123906694
1998-6,87.4878748835672
1998-7,72.74859122194883
1998-8,77.2067862420402
1998-9,66.99572214911717
1998-10,inf
1998-11,68.49691711110142
1998-12,69.58500020994444
1999-1,inf
1999-2,63.21744001597034
1999-3,73.62136299716889
1999-4,73.43238264949764
1999-5,71.30575140163407
1999-6,75.9616537748457
1999-7,76.5628035307407
1999-8,73.73588250770446
1999-9,75.65142067071923
1999-10,76.77897753886738
1999-11,73.53874401447705
1999-12,71.72857141150534
2000-1,74.9822676972528
2000-2,79.2920049844874
2000-3,75.90399623020532
2000-4,71.75120008079577
2000-5,71.26631415529133
2000-6,67.34108272548069
2000-7,67.9168518518803
2000-8,67.23571260068906
2000-9,68.9754006840284
2000-10,69.33988432452969
2000-11,69.77049176209906
2000-12,65.6580652736975
2001-1,62.64021113668528
2001-2,63.71783819396156
2001-3,64.98038752862118
2001-4,63.67898243916784
2001-5,62.30200921746491
2001-6,63.48675572200961
2001-7,64.8944637476239
2001-8,62.5985888314565
2001-9,63.82725169661323
2001-10,65.20024072226676
2001-11,65.96999151694493
2001-12,61.39691816756336
2002-1,60.40902320702614
2002-2,65.39411320895458
2002-3,61.13107419166717
2002-4,61.7136956646675
2002-5,59.56658839025523
2002-6,57.80425159597944
2002-7,63.26301651615643
2002-8,55.34241659182191
2002-9,52.67178997740236
2002-10,50.082905788191646
2002-11,50.429516377894245
2002-12,49.53519177458428
2003-1,49.71336066051346
2003-2,53.249598555352094
2003-3,56.227639870338606
2003-4,53.41866004268271
2003-5,51.34933813095184
2003-6,44.46524538674491
2003-7,49.60094869407043
2003-8,51.29017672019815
2003-9,47.18205483479503
2003-10,49.03820598692255
2003-11,53.89649602684423
2003-12,52.53306570498617
2004-1,52.957410842308384
2004-2,57.194608962076266
2004-3,59.67521204967056
2004-4,59.89213147288825
2004-5,61.12217155577346
2004-6,71.80094626096098
2004-7,66.0440447060038
2004-8,67.12068832214997
2004-9,67.11094480615492
2004-10,68.44059597936044
2004-11,67.23121317766183
2004-12,66.423733786605
2005-1,75.41722059746809
2005-2,71.85336466935217
2005-3,71.55609574913993
2005-4,74.26721127057753
2005-5,77.62693317375535
2005-6,76.85992955611938
2005-7,75.30067000078957
2005-8,73.60174505611428
2005-9,74.46367195517738
2005-10,80.22933156756048
2005-11,72.68864899585327
2005-12,70.62045857455685
2006-1,66.92864222493739
2006-2,66.56269288947551
2006-3,71.09107725838989
2006-4,74.38382715452927
2006-5,71.06290151350528
2006-6,61.19950035979268
2006-7,63.22855318287807
2006-8,72.08299133928297
2006-9,70.02161684675175
2006-10,65.32626536065878
2006-11,63.9168801487828
2006-12,63.82942638282246
2007-1,63.1590229458848
2007-2,62.32262272694441
2007-3,63.17607199102967
2007-4,64.08079718174055
2007-5,65.06117839218206
2007-6,64.69345291504757
2007-7,64.56783234609969
2007-8,65.43899725271213
2007-9,64.7155773044778
2007-10,68.21083627302158
2007-11,69.51413108268657
2007-12,73.71310773265508
2008-1,73.5726794726542
2008-2,77.63291921058463
2008-3,75.50794333376611
2008-4,77.16338430607911
2008-5,75.98251354207527
2008-6,78.49175762703034
2008-7,76.88649949717498
2008-8,80.61462648056909
2008-9,79.61859192134393
2008-10,72.35334443414618
2008-11,66.13233014519338
2008-12,65.99681620659587
2009-1,66.30283345272846
2009-2,65.37057742408311
2009-3,66.81031950861642
2009-4,67.96000329175672
2009-5,71.17295730303795
2009-6,74.38976228197536
2009-7,75.91067854514716
2009-8,76.93289005726389
2009-9,78.53334388307047
2009-10,78.99208096322616
2009-11,78.95645303180208
2009-12,79.3256012240379
2010-1,81.28815512545289
2010-2,81.90280990913024
2010-3,82.58555116900375
2010-4,84.58121876864658
2010-5,87.90493538525908
2010-6,86.85345608584122
2010-7,88.5991191514431
2010-8,91.09382785708628
2010-9,91.80664343061108
2010-10,94.4480662011762
2010-11,97.74853104534095
2010-12,96.7118446951052
2011-1,99.66843083518224
2011-2,104.70124281766896
2011-3,106.29939376311395
2011-4,109.97111446094674
2011-5,111.63550059360804
2011-6,112.92574658327592
2011-7,114.19260482453817
2011-8,110.10808847237256
2011-9,115.9856911757754
2011-10,113.483989795408
2011-11,111.5722188621441
2011-12,112.38172268920135
2012-1,110.1671518870518
2012-2,113.34966591739004
2012-3,115.43196763915915
2012-4,115.98327880592532
2012-5,118.39541943876668
2012-6,119.43153173857068
2012-7,120.2265348859598
2012-8,124.48843986591528
2012-9,128.44903375027508
2012-10,136.98495805766817
2012-11,138.05692662551877
2012-12,133.21931897718073
2013-1,141.14977809058902
2013-2,143.7245495391124
2013-3,140.26094900046562
2013-4,136.2745247384505
2013-5,137.50375065119215
2013-6,139.08514269064565
2013-7,141.08188488997462
2013-8,140.15955957640637
2013-9,140.50157928223385
2013-10,142.63948780700258
2013-11,139.10536713963717
2013-12,125.8708399216705
2014-1,137.896434217113
2014-2,133.2546161922866
2014-3,135.17445220781983
2014-4,135.09430958667411
2014-5,139.42237832042633
2014-6,136.24223426588756
2014-7,142.24478233745364
2014-8,141.60643325751573
2014-9,146.79353712204258
2014-10,148.56622921400478
2014-11,149.565175570803
2014-12,152.83281963586285
